ForecastDate,Date,CountryCode,CountryName,Estimated,Confirmed,ForecastChart
2020-03-19,2020-02-26,CN,China,77943.137,78159,charts/2020-03-19_CN.svg
2020-03-19,2020-02-27,CN,China,78539.877,78598,charts/2020-03-19_CN.svg
2020-03-19,2020-02-28,CN,China,79058.676,78927,charts/2020-03-19_CN.svg
2020-03-19,2020-02-29,CN,China,79509.275,79355,charts/2020-03-19_CN.svg
2020-03-19,2020-03-01,CN,China,79900.312,79929,charts/2020-03-19_CN.svg
2020-03-19,2020-03-02,CN,China,80239.415,80134,charts/2020-03-19_CN.svg
2020-03-19,2020-03-03,CN,China,80533.297,80261,charts/2020-03-19_CN.svg
2020-03-19,2020-03-04,CN,China,80787.851,80380,charts/2020-03-19_CN.svg
2020-03-19,2020-03-05,CN,China,81008.238,80497,charts/2020-03-19_CN.svg
2020-03-19,2020-03-06,CN,China,81198.966,80667,charts/2020-03-19_CN.svg
2020-03-19,2020-03-07,CN,China,81363.970,80768,charts/2020-03-19_CN.svg
2020-03-19,2020-03-08,CN,China,81506.677,80814,charts/2020-03-19_CN.svg
2020-03-19,2020-03-09,CN,China,81630.068,80859,charts/2020-03-19_CN.svg
2020-03-19,2020-03-10,CN,China,81736.733,80879,charts/2020-03-19_CN.svg
2020-03-19,2020-03-11,CN,China,81828.922,80908,charts/2020-03-19_CN.svg
2020-03-19,2020-03-12,CN,China,81908.586,80932,charts/2020-03-19_CN.svg
2020-03-19,2020-03-13,CN,China,81977.417,80954,charts/2020-03-19_CN.svg
2020-03-19,2020-03-14,CN,China,82036.881,80973,charts/2020-03-19_CN.svg
2020-03-19,2020-03-15,CN,China,82088.247,80995,charts/2020-03-19_CN.svg
2020-03-19,2020-03-16,CN,China,82132.614,81020,charts/2020-03-19_CN.svg
2020-03-19,2020-03-17,CN,China,82170.932,81130,charts/2020-03-19_CN.svg
2020-03-19,2020-03-18,CN,China,82204.023,81163,charts/2020-03-19_CN.svg
2020-03-19,2020-03-19,CN,China,82232.600,81238,charts/2020-03-19_CN.svg
2020-03-19,2020-03-20,CN,China,82257.276,,charts/2020-03-19_CN.svg
2020-03-19,2020-03-21,CN,China,82278.584,,charts/2020-03-19_CN.svg
2020-03-19,2020-03-22,CN,China,82296.981,,charts/2020-03-19_CN.svg
2020-03-19,2020-03-06,CZ,Czech Republic,7.185,12,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-07,CZ,Czech Republic,11.943,19,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-08,CZ,Czech Republic,19.099,26,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-09,CZ,Czech Republic,29.471,32,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-10,CZ,Czech Republic,44.001,40,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-11,CZ,Czech Republic,63.723,63,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-12,CZ,Czech Republic,89.723,94,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-13,CZ,Czech Republic,123.086,116,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-14,CZ,Czech Republic,164.846,150,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-15,CZ,Czech Republic,215.923,214,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-16,CZ,Czech Republic,277.083,298,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-17,CZ,Czech Republic,348.887,344,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-18,CZ,Czech Republic,431.669,434,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-19,CZ,Czech Republic,525.518,522,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-20,CZ,Czech Republic,630.273,,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-21,CZ,Czech Republic,745.534,,charts/2020-03-19_CZ.svg
2020-03-19,2020-03-22,CZ,Czech Republic,870.685,,charts/2020-03-19_CZ.svg
2020-03-19,2020-02-04,DE,Germany,0.000,11,charts/2020-03-19_DE.svg
2020-03-19,2020-02-05,DE,Germany,0.000,11,charts/2020-03-19_DE.svg
2020-03-19,2020-02-06,DE,Germany,0.000,11,charts/2020-03-19_DE.svg
2020-03-19,2020-02-07,DE,Germany,0.000,12,charts/2020-03-19_DE.svg
2020-03-19,2020-02-08,DE,Germany,0.000,13,charts/2020-03-19_DE.svg
2020-03-19,2020-02-09,DE,Germany,0.000,13,charts/2020-03-19_DE.svg
2020-03-19,2020-02-10,DE,Germany,0.000,13,charts/2020-03-19_DE.svg
2020-03-19,2020-02-11,DE,Germany,0.000,13,charts/2020-03-19_DE.svg
2020-03-19,2020-02-12,DE,Germany,0.000,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-13,DE,Germany,0.001,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-14,DE,Germany,0.003,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-15,DE,Germany,0.007,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-16,DE,Germany,0.015,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-17,DE,Germany,0.033,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-18,DE,Germany,0.068,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-19,DE,Germany,0.139,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-20,DE,Germany,0.274,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-21,DE,Germany,0.522,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-22,DE,Germany,0.968,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-23,DE,Germany,1.744,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-24,DE,Germany,3.059,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-25,DE,Germany,5.229,15,charts/2020-03-19_DE.svg
2020-03-19,2020-02-26,DE,Germany,8.723,17,charts/2020-03-19_DE.svg
2020-03-19,2020-02-27,DE,Germany,14.216,21,charts/2020-03-19_DE.svg
2020-03-19,2020-02-28,DE,Germany,22.657,47,charts/2020-03-19_DE.svg
2020-03-19,2020-02-29,DE,Germany,35.351,57,charts/2020-03-19_DE.svg
2020-03-19,2020-03-01,DE,Germany,54.047,111,charts/2020-03-19_DE.svg
2020-03-19,2020-03-02,DE,Germany,81.045,129,charts/2020-03-19_DE.svg
2020-03-19,2020-03-03,DE,Germany,119.304,157,charts/2020-03-19_DE.svg
2020-03-19,2020-03-04,DE,Germany,172.552,196,charts/2020-03-19_DE.svg
2020-03-19,2020-03-05,DE,Germany,245.398,262,charts/2020-03-19_DE.svg
2020-03-19,2020-03-06,DE,Germany,343.433,400,charts/2020-03-19_DE.svg
2020-03-19,2020-03-07,DE,Germany,473.316,684,charts/2020-03-19_DE.svg
2020-03-19,2020-03-08,DE,Germany,642.839,847,charts/2020-03-19_DE.svg
2020-03-19,2020-03-09,DE,Germany,860.967,902,charts/2020-03-19_DE.svg
2020-03-19,2020-03-10,DE,Germany,1137.836,1139,charts/2020-03-19_DE.svg
2020-03-19,2020-03-11,DE,Germany,1484.728,1296,charts/2020-03-19_DE.svg
2020-03-19,2020-03-12,DE,Germany,1913.992,1567,charts/2020-03-19_DE.svg
2020-03-19,2020-03-13,DE,Germany,2438.933,2369,charts/2020-03-19_DE.svg
2020-03-19,2020-03-14,DE,Germany,3073.660,3062,charts/2020-03-19_DE.svg
2020-03-19,2020-03-15,DE,Germany,3832.899,3795,charts/2020-03-19_DE.svg
2020-03-19,2020-03-16,DE,Germany,4731.772,4838,charts/2020-03-19_DE.svg
2020-03-19,2020-03-17,DE,Germany,5785.549,6012,charts/2020-03-19_DE.svg
2020-03-19,2020-03-18,DE,Germany,7009.393,7156,charts/2020-03-19_DE.svg
2020-03-19,2020-03-19,DE,Germany,8418.080,8198,charts/2020-03-19_DE.svg
2020-03-19,2020-03-20,DE,Germany,10025.733,,charts/2020-03-19_DE.svg
2020-03-19,2020-03-21,DE,Germany,11845.551,,charts/2020-03-19_DE.svg
2020-03-19,2020-03-22,DE,Germany,13889.561,,charts/2020-03-19_DE.svg
2020-03-19,2020-03-06,DK,Denmark,0.003,20,charts/2020-03-19_DK.svg
2020-03-19,2020-03-07,DK,Denmark,0.316,23,charts/2020-03-19_DK.svg
2020-03-19,2020-03-08,DK,Denmark,6.358,31,charts/2020-03-19_DK.svg
2020-03-19,2020-03-09,DK,Denmark,42.202,38,charts/2020-03-19_DK.svg
2020-03-19,2020-03-10,DK,Denmark,139.192,113,charts/2020-03-19_DK.svg
2020-03-19,2020-03-11,DK,Denmark,295.386,264,charts/2020-03-19_DK.svg
2020-03-19,2020-03-12,DK,Denmark,474.703,516,charts/2020-03-19_DK.svg
2020-03-19,2020-03-13,DK,Denmark,640.215,676,charts/2020-03-19_DK.svg
2020-03-19,2020-03-14,DK,Denmark,773.091,804,charts/2020-03-19_DK.svg
2020-03-19,2020-03-15,DK,Denmark,870.705,827,charts/2020-03-19_DK.svg
2020-03-19,2020-03-16,DK,Denmark,938.492,875,charts/2020-03-19_DK.svg
2020-03-19,2020-03-17,DK,Denmark,983.919,932,charts/2020-03-19_DK.svg
2020-03-19,2020-03-18,DK,Denmark,1013.684,1024,charts/2020-03-19_DK.svg
2020-03-19,2020-03-19,DK,Denmark,1032.913,1115,charts/2020-03-19_DK.svg
2020-03-19,2020-03-20,DK,Denmark,1045.223,,charts/2020-03-19_DK.svg
2020-03-19,2020-03-21,DK,Denmark,1053.060,,charts/2020-03-19_DK.svg
2020-03-19,2020-03-22,DK,Denmark,1058.032,,charts/2020-03-19_DK.svg
2020-03-19,2020-03-05,DZ,Algeria,11.647,12,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-06,DZ,Algeria,14.404,17,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-09,DZ,Algeria,17.695,20,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-12,DZ,Algeria,21.598,20,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-13,DZ,Algeria,26.198,24,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-14,DZ,Algeria,31.584,26,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-15,DZ,Algeria,37.856,37,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-16,DZ,Algeria,45.115,48,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-17,DZ,Algeria,53.472,60,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-18,DZ,Algeria,63.039,60,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-19,DZ,Algeria,73.934,73,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-20,DZ,Algeria,86.280,,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-21,DZ,Algeria,100.200,,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-22,DZ,Algeria,115.821,,charts/2020-03-19_DZ.svg
2020-03-19,2020-03-06,EC,Ecuador,2.989,13,charts/2020-03-19_EC.svg
2020-03-19,2020-03-09,EC,Ecuador,4.682,14,charts/2020-03-19_EC.svg
2020-03-19,2020-03-10,EC,Ecuador,7.330,15,charts/2020-03-19_EC.svg
2020-03-19,2020-03-11,EC,Ecuador,11.469,17,charts/2020-03-19_EC.svg
2020-03-19,2020-03-14,EC,Ecuador,17.935,23,charts/2020-03-19_EC.svg
2020-03-19,2020-03-15,EC,Ecuador,28.033,28,charts/2020-03-19_EC.svg
2020-03-19,2020-03-16,EC,Ecuador,43.793,37,charts/2020-03-19_EC.svg
2020-03-19,2020-03-17,EC,Ecuador,68.374,58,charts/2020-03-19_EC.svg
2020-03-19,2020-03-18,EC,Ecuador,106.697,111,charts/2020-03-19_EC.svg
2020-03-19,2020-03-19,EC,Ecuador,166.410,168,charts/2020-03-19_EC.svg
2020-03-19,2020-03-20,EC,Ecuador,259.401,,charts/2020-03-19_EC.svg
2020-03-19,2020-03-21,EC,Ecuador,404.139,,charts/2020-03-19_EC.svg
2020-03-19,2020-03-22,EC,Ecuador,629.300,,charts/2020-03-19_EC.svg
2020-03-19,2020-03-07,EG,Egypt,33.128,15,charts/2020-03-19_EG.svg
2020-03-19,2020-03-09,EG,Egypt,38.836,49,charts/2020-03-19_EG.svg
2020-03-19,2020-03-10,EG,Egypt,45.524,55,charts/2020-03-19_EG.svg
2020-03-19,2020-03-11,EG,Egypt,53.359,59,charts/2020-03-19_EG.svg
2020-03-19,2020-03-12,EG,Egypt,62.537,60,charts/2020-03-19_EG.svg
2020-03-19,2020-03-13,EG,Egypt,73.289,80,charts/2020-03-19_EG.svg
2020-03-19,2020-03-14,EG,Egypt,85.882,93,charts/2020-03-19_EG.svg
2020-03-19,2020-03-15,EG,Egypt,100.630,93,charts/2020-03-19_EG.svg
2020-03-19,2020-03-16,EG,Egypt,117.902,110,charts/2020-03-19_EG.svg
2020-03-19,2020-03-17,EG,Egypt,138.127,126,charts/2020-03-19_EG.svg
2020-03-19,2020-03-18,EG,Egypt,161.808,166,charts/2020-03-19_EG.svg
2020-03-19,2020-03-19,EG,Egypt,189.534,196,charts/2020-03-19_EG.svg
2020-03-19,2020-03-20,EG,Egypt,221.994,,charts/2020-03-19_EG.svg
2020-03-19,2020-03-21,EG,Egypt,259.991,,charts/2020-03-19_EG.svg
2020-03-19,2020-03-22,EG,Egypt,304.467,,charts/2020-03-19_EG.svg
2020-03-19,2020-03-06,FI,Finland,0.408,12,charts/2020-03-19_FI.svg
2020-03-19,2020-03-07,FI,Finland,3.502,19,charts/2020-03-19_FI.svg
2020-03-19,2020-03-09,FI,Finland,15.448,30,charts/2020-03-19_FI.svg
2020-03-19,2020-03-10,FI,Finland,43.032,40,charts/2020-03-19_FI.svg
2020-03-19,2020-03-12,FI,Finland,87.275,59,charts/2020-03-19_FI.svg
2020-03-19,2020-03-13,FI,Finland,142.190,155,charts/2020-03-19_FI.svg
2020-03-19,2020-03-15,FI,Finland,199.153,210,charts/2020-03-19_FI.svg
2020-03-19,2020-03-16,FI,Finland,251.295,267,charts/2020-03-19_FI.svg
2020-03-19,2020-03-17,FI,Finland,295.051,272,charts/2020-03-19_FI.svg
2020-03-19,2020-03-18,FI,Finland,329.623,319,charts/2020-03-19_FI.svg
2020-03-19,2020-03-19,FI,Finland,355.822,369,charts/2020-03-19_FI.svg
2020-03-19,2020-03-20,FI,Finland,375.111,,charts/2020-03-19_FI.svg
2020-03-19,2020-03-21,FI,Finland,389.032,,charts/2020-03-19_FI.svg
2020-03-19,2020-03-22,FI,Finland,398.941,,charts/2020-03-19_FI.svg
2020-03-19,2020-02-08,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-09,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-10,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-11,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-12,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-13,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-14,FR,France,0.000,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-15,FR,France,0.001,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-16,FR,France,0.003,11,charts/2020-03-19_FR.svg
2020-03-19,2020-02-17,FR,France,0.009,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-18,FR,France,0.023,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-19,FR,France,0.055,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-20,FR,France,0.127,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-21,FR,France,0.279,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-22,FR,France,0.586,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-23,FR,France,1.181,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-24,FR,France,2.285,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-25,FR,France,4.261,12,charts/2020-03-19_FR.svg
2020-03-19,2020-02-26,FR,France,7.670,14,charts/2020-03-19_FR.svg
2020-03-19,2020-02-27,FR,France,13.355,17,charts/2020-03-19_FR.svg
2020-03-19,2020-02-28,FR,France,22.537,38,charts/2020-03-19_FR.svg
2020-03-19,2020-02-29,FR,France,36.922,57,charts/2020-03-19_FR.svg
2020-03-19,2020-03-01,FR,France,58.826,100,charts/2020-03-19_FR.svg
2020-03-19,2020-03-02,FR,France,91.289,130,charts/2020-03-19_FR.svg
2020-03-19,2020-03-03,FR,France,138.192,178,charts/2020-03-19_FR.svg
2020-03-19,2020-03-04,FR,France,204.348,212,charts/2020-03-19_FR.svg
2020-03-19,2020-03-05,FR,France,295.568,285,charts/2020-03-19_FR.svg
2020-03-19,2020-03-06,FR,France,418.684,423,charts/2020-03-19_FR.svg
2020-03-19,2020-03-07,FR,France,581.527,613,charts/2020-03-19_FR.svg
2020-03-19,2020-03-08,FR,France,792.847,716,charts/2020-03-19_FR.svg
2020-03-19,2020-03-09,FR,France,1062.188,1126,charts/2020-03-19_FR.svg
2020-03-19,2020-03-10,FR,France,1399.702,1412,charts/2020-03-19_FR.svg
2020-03-19,2020-03-11,FR,France,1815.925,1784,charts/2020-03-19_FR.svg
2020-03-19,2020-03-12,FR,France,2321.512,2281,charts/2020-03-19_FR.svg
2020-03-19,2020-03-13,FR,France,2926.952,2876,charts/2020-03-19_FR.svg
2020-03-19,2020-03-14,FR,France,3642.274,3661,charts/2020-03-19_FR.svg
2020-03-19,2020-03-15,FR,France,4476.757,4499,charts/2020-03-19_FR.svg
2020-03-19,2020-03-16,FR,France,5438.654,5423,charts/2020-03-19_FR.svg
2020-03-19,2020-03-17,FR,France,6534.954,6633,charts/2020-03-19_FR.svg
2020-03-19,2020-03-18,FR,France,7771.177,7730,charts/2020-03-19_FR.svg
2020-03-19,2020-03-19,FR,France,9151.218,9134,charts/2020-03-19_FR.svg
2020-03-19,2020-03-20,FR,France,10677.242,,charts/2020-03-19_FR.svg
2020-03-19,2020-03-21,FR,France,12349.634,,charts/2020-03-19_FR.svg
2020-03-19,2020-03-22,FR,France,14166.999,,charts/2020-03-19_FR.svg
2020-03-19,2020-02-24,GB,United Kingdom,6.957,13,charts/2020-03-19_GB.svg
2020-03-19,2020-02-25,GB,United Kingdom,9.030,13,charts/2020-03-19_GB.svg
2020-03-19,2020-02-26,GB,United Kingdom,11.707,13,charts/2020-03-19_GB.svg
2020-03-19,2020-02-27,GB,United Kingdom,15.158,13,charts/2020-03-19_GB.svg
2020-03-19,2020-02-28,GB,United Kingdom,19.600,16,charts/2020-03-19_GB.svg
2020-03-19,2020-02-29,GB,United Kingdom,25.312,18,charts/2020-03-19_GB.svg
2020-03-19,2020-03-01,GB,United Kingdom,32.646,23,charts/2020-03-19_GB.svg
2020-03-19,2020-03-02,GB,United Kingdom,42.053,36,charts/2020-03-19_GB.svg
2020-03-19,2020-03-03,GB,United Kingdom,54.100,40,charts/2020-03-19_GB.svg
2020-03-19,2020-03-04,GB,United Kingdom,69.512,51,charts/2020-03-19_GB.svg
2020-03-19,2020-03-05,GB,United Kingdom,89.202,85,charts/2020-03-19_GB.svg
2020-03-19,2020-03-06,GB,United Kingdom,114.327,115,charts/2020-03-19_GB.svg
2020-03-19,2020-03-07,GB,United Kingdom,146.347,163,charts/2020-03-19_GB.svg
2020-03-19,2020-03-08,GB,United Kingdom,187.104,206,charts/2020-03-19_GB.svg
2020-03-19,2020-03-09,GB,United Kingdom,238.918,273,charts/2020-03-19_GB.svg
2020-03-19,2020-03-10,GB,United Kingdom,304.707,321,charts/2020-03-19_GB.svg
2020-03-19,2020-03-11,GB,United Kingdom,388.140,373,charts/2020-03-19_GB.svg
2020-03-19,2020-03-12,GB,United Kingdom,493.820,456,charts/2020-03-19_GB.svg
2020-03-19,2020-03-13,GB,United Kingdom,627.518,590,charts/2020-03-19_GB.svg
2020-03-19,2020-03-14,GB,United Kingdom,796.459,707,charts/2020-03-19_GB.svg
2020-03-19,2020-03-15,GB,United Kingdom,1009.677,1140,charts/2020-03-19_GB.svg
2020-03-19,2020-03-16,GB,United Kingdom,1278.458,1391,charts/2020-03-19_GB.svg
2020-03-19,2020-03-17,GB,United Kingdom,1616.881,1543,charts/2020-03-19_GB.svg
2020-03-19,2020-03-18,GB,United Kingdom,2042.487,1950,charts/2020-03-19_GB.svg
2020-03-19,2020-03-19,GB,United Kingdom,2577.112,2630,charts/2020-03-19_GB.svg
2020-03-19,2020-03-20,GB,United Kingdom,3247.897,,charts/2020-03-19_GB.svg
2020-03-19,2020-03-21,GB,United Kingdom,4088.545,,charts/2020-03-19_GB.svg
2020-03-19,2020-03-22,GB,United Kingdom,5140.855,,charts/2020-03-19_GB.svg
2020-03-19,2020-03-08,GE,Georgia,10.550,12,charts/2020-03-19_GE.svg
2020-03-19,2020-03-09,GE,Georgia,14.038,13,charts/2020-03-19_GE.svg
2020-03-19,2020-03-10,GE,Georgia,17.499,15,charts/2020-03-19_GE.svg
2020-03-19,2020-03-11,GE,Georgia,20.742,23,charts/2020-03-19_GE.svg
2020-03-19,2020-03-12,GE,Georgia,23.649,24,charts/2020-03-19_GE.svg
2020-03-19,2020-03-13,GE,Georgia,26.168,25,charts/2020-03-19_GE.svg
2020-03-19,2020-03-14,GE,Georgia,28.293,30,charts/2020-03-19_GE.svg
2020-03-19,2020-03-15,GE,Georgia,30.050,30,charts/2020-03-19_GE.svg
2020-03-19,2020-03-16,GE,Georgia,31.480,30,charts/2020-03-19_GE.svg
2020-03-19,2020-03-17,GE,Georgia,32.629,33,charts/2020-03-19_GE.svg
2020-03-19,2020-03-18,GE,Georgia,33.544,34,charts/2020-03-19_GE.svg
2020-03-19,2020-03-19,GE,Georgia,34.268,34,charts/2020-03-19_GE.svg
2020-03-19,2020-03-20,GE,Georgia,34.837,,charts/2020-03-19_GE.svg
2020-03-19,2020-03-21,GE,Georgia,35.283,,charts/2020-03-19_GE.svg
2020-03-19,2020-03-22,GE,Georgia,35.630,,charts/2020-03-19_GE.svg
2020-03-19,2020-03-06,GR,Greece,23.262,32,charts/2020-03-19_GR.svg
2020-03-19,2020-03-07,GR,Greece,32.815,45,charts/2020-03-19_GR.svg
2020-03-19,2020-03-08,GR,Greece,45.131,66,charts/2020-03-19_GR.svg
2020-03-19,2020-03-09,GR,Greece,60.629,73,charts/2020-03-19_GR.svg
2020-03-19,2020-03-10,GR,Greece,79.697,84,charts/2020-03-19_GR.svg
2020-03-19,2020-03-11,GR,Greece,102.672,90,charts/2020-03-19_GR.svg
2020-03-19,2020-03-12,GR,Greece,129.824,99,charts/2020-03-19_GR.svg
2020-03-19,2020-03-13,GR,Greece,161.344,133,charts/2020-03-19_GR.svg
2020-03-19,2020-03-14,GR,Greece,197.330,190,charts/2020-03-19_GR.svg
2020-03-19,2020-03-15,GR,Greece,237.789,228,charts/2020-03-19_GR.svg
2020-03-19,2020-03-16,GR,Greece,282.633,331,charts/2020-03-19_GR.svg
2020-03-19,2020-03-17,GR,Greece,331.684,352,charts/2020-03-19_GR.svg
2020-03-19,2020-03-18,GR,Greece,384.686,387,charts/2020-03-19_GR.svg
2020-03-19,2020-03-19,GR,Greece,441.310,418,charts/2020-03-19_GR.svg
2020-03-19,2020-03-20,GR,Greece,501.172,,charts/2020-03-19_GR.svg
2020-03-19,2020-03-21,GR,Greece,563.845,,charts/2020-03-19_GR.svg
2020-03-19,2020-03-22,GR,Greece,628.872,,charts/2020-03-19_GR.svg
2020-03-19,2020-03-07,HR,Croatia,8.471,11,charts/2020-03-19_HR.svg
2020-03-19,2020-03-08,HR,Croatia,11.232,12,charts/2020-03-19_HR.svg
2020-03-19,2020-03-11,HR,Croatia,14.684,13,charts/2020-03-19_HR.svg
2020-03-19,2020-03-12,HR,Croatia,18.943,16,charts/2020-03-19_HR.svg
2020-03-19,2020-03-13,HR,Croatia,24.127,25,charts/2020-03-19_HR.svg
2020-03-19,2020-03-14,HR,Croatia,30.363,31,charts/2020-03-19_HR.svg
2020-03-19,2020-03-15,HR,Croatia,37.773,37,charts/2020-03-19_HR.svg
2020-03-19,2020-03-16,HR,Croatia,46.483,48,charts/2020-03-19_HR.svg
2020-03-19,2020-03-17,HR,Croatia,56.612,56,charts/2020-03-19_HR.svg
