ForecastDate,Date,CountryCode,CountryName,Estimated,Confirmed,ForecastChart
2020-03-19,2020-03-18,HR,Croatia,68.272,69,charts/2020-03-19_HR.svg
2020-03-19,2020-03-19,HR,Croatia,81.569,81,charts/2020-03-19_HR.svg
2020-03-19,2020-03-20,HR,Croatia,96.593,,charts/2020-03-19_HR.svg
2020-03-19,2020-03-21,HR,Croatia,113.423,,charts/2020-03-19_HR.svg
2020-03-19,2020-03-22,HR,Croatia,132.122,,charts/2020-03-19_HR.svg
2020-03-19,2020-03-06,IE,Ireland,7.277,13,charts/2020-03-19_IE.svg
2020-03-19,2020-03-07,IE,Ireland,11.089,18,charts/2020-03-19_IE.svg
2020-03-19,2020-03-08,IE,Ireland,16.564,19,charts/2020-03-19_IE.svg
2020-03-19,2020-03-09,IE,Ireland,24.275,21,charts/2020-03-19_IE.svg
2020-03-19,2020-03-11,IE,Ireland,34.940,35,charts/2020-03-19_IE.svg
2020-03-19,2020-03-12,IE,Ireland,49.429,43,charts/2020-03-19_IE.svg
2020-03-19,2020-03-13,IE,Ireland,68.789,70,charts/2020-03-19_IE.svg
2020-03-19,2020-03-14,IE,Ireland,94.245,91,charts/2020-03-19_IE.svg
2020-03-19,2020-03-15,IE,Ireland,127.210,129,charts/2020-03-19_IE.svg
2020-03-19,2020-03-16,IE,Ireland,169.285,169,charts/2020-03-19_IE.svg
2020-03-19,2020-03-17,IE,Ireland,222.251,223,charts/2020-03-19_IE.svg
2020-03-19,2020-03-18,IE,Ireland,288.051,292,charts/2020-03-19_IE.svg
2020-03-19,2020-03-19,IE,Ireland,368.778,366,charts/2020-03-19_IE.svg
2020-03-19,2020-03-20,IE,Ireland,466.638,,charts/2020-03-19_IE.svg
2020-03-19,2020-03-21,IE,Ireland,583.925,,charts/2020-03-19_IE.svg
2020-03-19,2020-03-22,IE,Ireland,722.976,,charts/2020-03-19_IE.svg
2020-03-19,2020-03-05,IL,Israel,7.891,15,charts/2020-03-19_IL.svg
2020-03-19,2020-03-06,IL,Israel,12.227,17,charts/2020-03-19_IL.svg
2020-03-19,2020-03-07,IL,Israel,18.464,19,charts/2020-03-19_IL.svg
2020-03-19,2020-03-08,IL,Israel,27.215,25,charts/2020-03-19_IL.svg
2020-03-19,2020-03-09,IL,Israel,39.209,39,charts/2020-03-19_IL.svg
2020-03-19,2020-03-11,IL,Israel,55.290,70,charts/2020-03-19_IL.svg
2020-03-19,2020-03-12,IL,Israel,76.408,82,charts/2020-03-19_IL.svg
2020-03-19,2020-03-13,IL,Israel,103.603,96,charts/2020-03-19_IL.svg
2020-03-19,2020-03-14,IL,Israel,137.984,116,charts/2020-03-19_IL.svg
2020-03-19,2020-03-15,IL,Israel,180.706,178,charts/2020-03-19_IL.svg
2020-03-19,2020-03-16,IL,Israel,232.934,250,charts/2020-03-19_IL.svg
2020-03-19,2020-03-17,IL,Israel,295.809,260,charts/2020-03-19_IL.svg
2020-03-19,2020-03-18,IL,Israel,370.416,427,charts/2020-03-19_IL.svg
2020-03-19,2020-03-19,IL,Israel,457.749,433,charts/2020-03-19_IL.svg
2020-03-19,2020-03-20,IL,Israel,558.677,,charts/2020-03-19_IL.svg
2020-03-19,2020-03-21,IL,Israel,673.921,,charts/2020-03-19_IL.svg
2020-03-19,2020-03-22,IL,Israel,804.025,,charts/2020-03-19_IL.svg
2020-03-19,2020-03-05,IN,India,25.800,28,charts/2020-03-19_IN.svg
2020-03-19,2020-03-06,IN,India,29.735,29,charts/2020-03-19_IN.svg
2020-03-19,2020-03-07,IN,India,34.264,31,charts/2020-03-19_IN.svg
2020-03-19,2020-03-08,IN,India,39.476,34,charts/2020-03-19_IN.svg
2020-03-19,2020-03-10,IN,India,45.471,44,charts/2020-03-19_IN.svg
2020-03-19,2020-03-11,IN,India,52.368,50,charts/2020-03-19_IN.svg
2020-03-19,2020-03-12,IN,India,60.300,73,charts/2020-03-19_IN.svg
2020-03-19,2020-03-13,IN,India,69.421,75,charts/2020-03-19_IN.svg
2020-03-19,2020-03-14,IN,India,79.907,83,charts/2020-03-19_IN.svg
2020-03-19,2020-03-15,IN,India,91.959,90,charts/2020-03-19_IN.svg
2020-03-19,2020-03-16,IN,India,105.810,93,charts/2020-03-19_IN.svg
2020-03-19,2020-03-17,IN,India,121.726,125,charts/2020-03-19_IN.svg
2020-03-19,2020-03-18,IN,India,140.010,137,charts/2020-03-19_IN.svg
2020-03-19,2020-03-19,IN,India,161.011,165,charts/2020-03-19_IN.svg
2020-03-19,2020-03-20,IN,India,185.128,,charts/2020-03-19_IN.svg
2020-03-19,2020-03-21,IN,India,212.820,,charts/2020-03-19_IN.svg
2020-03-19,2020-03-22,IN,India,244.609,,charts/2020-03-19_IN.svg
2020-03-19,2020-03-01,IQ,Iraq,17.484,13,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-02,IQ,Iraq,20.576,19,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-03,IQ,Iraq,24.135,21,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-04,IQ,Iraq,28.218,26,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-05,IQ,Iraq,32.889,31,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-06,IQ,Iraq,38.214,38,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-08,IQ,Iraq,44.268,54,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-09,IQ,Iraq,51.129,61,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-11,IQ,Iraq,58.883,61,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-12,IQ,Iraq,67.619,70,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-13,IQ,Iraq,77.435,74,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-14,IQ,Iraq,88.435,85,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-15,IQ,Iraq,100.727,85,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-16,IQ,Iraq,114.427,124,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-17,IQ,Iraq,129.657,124,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-18,IQ,Iraq,146.545,154,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-19,IQ,Iraq,165.224,164,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-20,IQ,Iraq,185.834,,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-21,IQ,Iraq,208.520,,charts/2020-03-19_IQ.svg
2020-03-19,2020-03-22,IQ,Iraq,233.434,,charts/2020-03-19_IQ.svg
2020-03-19,2020-02-22,IR,Iran,15.422,18,charts/2020-03-19_IR.svg
2020-03-19,2020-02-23,IR,Iran,30.917,28,charts/2020-03-19_IR.svg
2020-03-19,2020-02-24,IR,Iran,58.188,43,charts/2020-03-19_IR.svg
2020-03-19,2020-02-25,IR,Iran,103.403,61,charts/2020-03-19_IR.svg
2020-03-19,2020-02-26,IR,Iran,174.406,95,charts/2020-03-19_IR.svg
2020-03-19,2020-02-27,IR,Iran,280.528,139,charts/2020-03-19_IR.svg
2020-03-19,2020-02-28,IR,Iran,432.165,245,charts/2020-03-19_IR.svg
2020-03-19,2020-02-29,IR,Iran,640.153,388,charts/2020-03-19_IR.svg
2020-03-19,2020-03-01,IR,Iran,915.006,593,charts/2020-03-19_IR.svg
2020-03-19,2020-03-02,IR,Iran,1266.131,978,charts/2020-03-19_IR.svg
2020-03-19,2020-03-03,IR,Iran,1701.086,1501,charts/2020-03-19_IR.svg
2020-03-19,2020-03-04,IR,Iran,2224.998,2336,charts/2020-03-19_IR.svg
2020-03-19,2020-03-05,IR,Iran,2840.180,2922,charts/2020-03-19_IR.svg
2020-03-19,2020-03-06,IR,Iran,3545.980,3513,charts/2020-03-19_IR.svg
2020-03-19,2020-03-07,IR,Iran,4338.853,4747,charts/2020-03-19_IR.svg
2020-03-19,2020-03-08,IR,Iran,5212.625,5823,charts/2020-03-19_IR.svg
2020-03-19,2020-03-09,IR,Iran,6158.901,6566,charts/2020-03-19_IR.svg
2020-03-19,2020-03-10,IR,Iran,7167.574,7161,charts/2020-03-19_IR.svg
2020-03-19,2020-03-11,IR,Iran,8227.361,8042,charts/2020-03-19_IR.svg
2020-03-19,2020-03-12,IR,Iran,9326.341,9000,charts/2020-03-19_IR.svg
2020-03-19,2020-03-13,IR,Iran,10452.453,10075,charts/2020-03-19_IR.svg
2020-03-19,2020-03-14,IR,Iran,11593.915,11364,charts/2020-03-19_IR.svg
2020-03-19,2020-03-15,IR,Iran,12739.581,12729,charts/2020-03-19_IR.svg
2020-03-19,2020-03-16,IR,Iran,13879.199,13938,charts/2020-03-19_IR.svg
2020-03-19,2020-03-17,IR,Iran,15003.591,14991,charts/2020-03-19_IR.svg
2020-03-19,2020-03-18,IR,Iran,16104.763,16169,charts/2020-03-19_IR.svg
2020-03-19,2020-03-19,IR,Iran,17175.947,17361,charts/2020-03-19_IR.svg
2020-03-19,2020-03-20,IR,Iran,18211.588,,charts/2020-03-19_IR.svg
2020-03-19,2020-03-21,IR,Iran,19207.299,,charts/2020-03-19_IR.svg
2020-03-19,2020-03-22,IR,Iran,20159.777,,charts/2020-03-19_IR.svg
2020-03-19,2020-03-04,IS,Iceland,21.300,16,charts/2020-03-19_IS.svg
2020-03-19,2020-03-05,IS,Iceland,25.975,26,charts/2020-03-19_IS.svg
2020-03-19,2020-03-06,IS,Iceland,31.522,35,charts/2020-03-19_IS.svg
2020-03-19,2020-03-07,IS,Iceland,38.071,43,charts/2020-03-19_IS.svg
2020-03-19,2020-03-08,IS,Iceland,45.767,53,charts/2020-03-19_IS.svg
2020-03-19,2020-03-09,IS,Iceland,54.769,55,charts/2020-03-19_IS.svg
2020-03-19,2020-03-10,IS,Iceland,65.252,65,charts/2020-03-19_IS.svg
2020-03-19,2020-03-11,IS,Iceland,77.406,70,charts/2020-03-19_IS.svg
2020-03-19,2020-03-12,IS,Iceland,91.438,85,charts/2020-03-19_IS.svg
2020-03-19,2020-03-13,IS,Iceland,107.571,117,charts/2020-03-19_IS.svg
2020-03-19,2020-03-14,IS,Iceland,126.044,117,charts/2020-03-19_IS.svg
2020-03-19,2020-03-15,IS,Iceland,147.113,138,charts/2020-03-19_IS.svg
2020-03-19,2020-03-16,IS,Iceland,171.050,178,charts/2020-03-19_IS.svg
2020-03-19,2020-03-17,IS,Iceland,198.144,199,charts/2020-03-19_IS.svg
2020-03-19,2020-03-18,IS,Iceland,228.699,247,charts/2020-03-19_IS.svg
2020-03-19,2020-03-19,IS,Iceland,263.032,250,charts/2020-03-19_IS.svg
2020-03-19,2020-03-20,IS,Iceland,301.478,,charts/2020-03-19_IS.svg
2020-03-19,2020-03-21,IS,Iceland,344.383,,charts/2020-03-19_IS.svg
2020-03-19,2020-03-22,IS,Iceland,392.104,,charts/2020-03-19_IS.svg
2020-03-19,2020-01-30,JP,Japan,1.657,11,charts/2020-03-19_JP.svg
2020-03-19,2020-01-31,JP,Japan,2.119,14,charts/2020-03-19_JP.svg
2020-03-19,2020-02-01,JP,Japan,2.690,15,charts/2020-03-19_JP.svg
2020-03-19,2020-02-02,JP,Japan,3.390,19,charts/2020-03-19_JP.svg
2020-03-19,2020-02-03,JP,Japan,4.242,20,charts/2020-03-19_JP.svg
2020-03-19,2020-02-04,JP,Japan,5.272,20,charts/2020-03-19_JP.svg
2020-03-19,2020-02-05,JP,Japan,6.510,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-06,JP,Japan,7.987,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-07,JP,Japan,9.739,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-08,JP,Japan,11.805,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-09,JP,Japan,14.225,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-10,JP,Japan,17.046,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-11,JP,Japan,20.314,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-12,JP,Japan,24.080,25,charts/2020-03-19_JP.svg
2020-03-19,2020-02-13,JP,Japan,28.399,29,charts/2020-03-19_JP.svg
2020-03-19,2020-02-14,JP,Japan,33.325,30,charts/2020-03-19_JP.svg
2020-03-19,2020-02-15,JP,Japan,38.917,38,charts/2020-03-19_JP.svg
2020-03-19,2020-02-16,JP,Japan,45.234,52,charts/2020-03-19_JP.svg
2020-03-19,2020-02-17,JP,Japan,52.339,59,charts/2020-03-19_JP.svg
2020-03-19,2020-02-18,JP,Japan,60.293,59,charts/2020-03-19_JP.svg
2020-03-19,2020-02-19,JP,Japan,69.159,66,charts/2020-03-19_JP.svg
2020-03-19,2020-02-20,JP,Japan,79.000,84,charts/2020-03-19_JP.svg
2020-03-19,2020-02-21,JP,Japan,89.880,93,charts/2020-03-19_JP.svg
2020-03-19,2020-02-22,JP,Japan,101.859,105,charts/2020-03-19_JP.svg
2020-03-19,2020-02-23,JP,Japan,114.999,132,charts/2020-03-19_JP.svg
2020-03-19,2020-02-24,JP,Japan,129.358,144,charts/2020-03-19_JP.svg
2020-03-19,2020-02-25,JP,Japan,144.994,144,charts/2020-03-19_JP.svg
2020-03-19,2020-02-26,JP,Japan,161.960,164,charts/2020-03-19_JP.svg
2020-03-19,2020-02-27,JP,Japan,180.306,186,charts/2020-03-19_JP.svg
2020-03-19,2020-02-28,JP,Japan,200.080,210,charts/2020-03-19_JP.svg
2020-03-19,2020-02-29,JP,Japan,221.325,230,charts/2020-03-19_JP.svg
2020-03-19,2020-03-01,JP,Japan,244.080,239,charts/2020-03-19_JP.svg
2020-03-19,2020-03-02,JP,Japan,268.379,254,charts/2020-03-19_JP.svg
2020-03-19,2020-03-03,JP,Japan,294.251,254,charts/2020-03-19_JP.svg
2020-03-19,2020-03-04,JP,Japan,321.720,268,charts/2020-03-19_JP.svg
2020-03-19,2020-03-05,JP,Japan,350.806,317,charts/2020-03-19_JP.svg
2020-03-19,2020-03-06,JP,Japan,381.521,349,charts/2020-03-19_JP.svg
2020-03-19,2020-03-07,JP,Japan,413.874,408,charts/2020-03-19_JP.svg
2020-03-19,2020-03-08,JP,Japan,447.866,455,charts/2020-03-19_JP.svg
2020-03-19,2020-03-09,JP,Japan,483.495,488,charts/2020-03-19_JP.svg
2020-03-19,2020-03-10,JP,Japan,520.750,514,charts/2020-03-19_JP.svg
2020-03-19,2020-03-11,JP,Japan,559.619,568,charts/2020-03-19_JP.svg
2020-03-19,2020-03-12,JP,Japan,600.081,619,charts/2020-03-19_JP.svg
2020-03-19,2020-03-13,JP,Japan,642.112,675,charts/2020-03-19_JP.svg
2020-03-19,2020-03-14,JP,Japan,685.681,737,charts/2020-03-19_JP.svg
2020-03-19,2020-03-15,JP,Japan,730.754,780,charts/2020-03-19_JP.svg
2020-03-19,2020-03-16,JP,Japan,777.291,814,charts/2020-03-19_JP.svg
2020-03-19,2020-03-17,JP,Japan,825.251,824,charts/2020-03-19_JP.svg
2020-03-19,2020-03-18,JP,Japan,874.584,829,charts/2020-03-19_JP.svg
2020-03-19,2020-03-19,JP,Japan,925.240,873,charts/2020-03-19_JP.svg
2020-03-19,2020-03-20,JP,Japan,977.165,,charts/2020-03-19_JP.svg
2020-03-19,2020-03-21,JP,Japan,1030.301,,charts/2020-03-19_JP.svg
2020-03-19,2020-03-22,JP,Japan,1084.588,,charts/2020-03-19_JP.svg
2020-03-19,2020-02-01,KR,South Korea,0.000,12,charts/2020-03-19_KR.svg
2020-03-19,2020-02-02,KR,South Korea,0.000,15,charts/2020-03-19_KR.svg
2020-03-19,2020-02-03,KR,South Korea,0.000,15,charts/2020-03-19_KR.svg
2020-03-19,2020-02-04,KR,South Korea,0.000,16,charts/2020-03-19_KR.svg
2020-03-19,2020-02-05,KR,South Korea,0.000,18,charts/2020-03-19_KR.svg
2020-03-19,2020-02-06,KR,South Korea,0.000,23,charts/2020-03-19_KR.svg
2020-03-19,2020-02-07,KR,South Korea,0.000,24,charts/2020-03-19_KR.svg
2020-03-19,2020-02-08,KR,South Korea,0.000,24,charts/2020-03-19_KR.svg
2020-03-19,2020-02-09,KR,South Korea,0.000,25,charts/2020-03-19_KR.svg
2020-03-19,2020-02-10,KR,South Korea,0.000,27,charts/2020-03-19_KR.svg
2020-03-19,2020-02-11,KR,South Korea,0.000,28,charts/2020-03-19_KR.svg
2020-03-19,2020-02-12,KR,South Korea,0.000,28,charts/2020-03-19_KR.svg
2020-03-19,2020-02-13,KR,South Korea,0.000,28,charts/2020-03-19_KR.svg
2020-03-19,2020-02-14,KR,South Korea,0.000,28,charts/2020-03-19_KR.svg
2020-03-19,2020-02-15,KR,South Korea,0.000,28,charts/2020-03-19_KR.svg
2020-03-19,2020-02-16,KR,South Korea,0.006,29,charts/2020-03-19_KR.svg
2020-03-19,2020-02-17,KR,South Korea,0.074,30,charts/2020-03-19_KR.svg
2020-03-19,2020-02-18,KR,South Korea,0.600,31,charts/2020-03-19_KR.svg
2020-03-19,2020-02-19,KR,South Korea,3.356,46,charts/2020-03-19_KR.svg
2020-03-19,2020-02-20,KR,South Korea,13.773,80,charts/2020-03-19_KR.svg
2020-03-19,2020-02-21,KR,South Korea,43.864,155,charts/2020-03-19_KR.svg
2020-03-19,2020-02-22,KR,South Korea,113.457,345,charts/2020-03-19_KR.svg
2020-03-19,2020-02-23,KR,South Korea,247.417,601,charts/2020-03-19_KR.svg
2020-03-19,2020-02-24,KR,South Korea,469.049,762,charts/2020-03-19_KR.svg
2020-03-19,2020-02-25,KR,South Korea,792.713,892,charts/2020-03-19_KR.svg
2020-03-19,2020-02-26,KR,South Korea,1219.228,1146,charts/2020-03-19_KR.svg
2020-03-19,2020-02-27,KR,South Korea,1735.702,1595,charts/2020-03-19_KR.svg
2020-03-19,2020-02-28,KR,South Korea,2319.087,2022,charts/2020-03-19_KR.svg
2020-03-19,2020-02-29,KR,South Korea,2941.430,2931,charts/2020-03-19_KR.svg
2020-03-19,2020-03-01,KR,South Korea,3574.855,3526,charts/2020-03-19_KR.svg
2020-03-19,2020-03-02,KR,South Korea,4195.141,4212,charts/2020-03-19_KR.svg
2020-03-19,2020-03-03,KR,South Korea,4783.601,4812,charts/2020-03-19_KR.svg
2020-03-19,2020-03-04,KR,South Korea,5327.519,5328,charts/2020-03-19_KR.svg
2020-03-19,2020-03-05,KR,South Korea,5819.629,5766,charts/2020-03-19_KR.svg
2020-03-19,2020-03-06,KR,South Korea,6257.121,6284,charts/2020-03-19_KR.svg
2020-03-19,2020-03-07,KR,South Korea,6640.492,6767,charts/2020-03-19_KR.svg
2020-03-19,2020-03-08,KR,South Korea,6972.488,7134,charts/2020-03-19_KR.svg
2020-03-19,2020-03-09,KR,South Korea,7257.217,7382,charts/2020-03-19_KR.svg
2020-03-19,2020-03-10,KR,South Korea,7499.472,7513,charts/2020-03-19_KR.svg
2020-03-19,2020-03-11,KR,South Korea,7704.246,7755,charts/2020-03-19_KR.svg
2020-03-19,2020-03-12,KR,South Korea,7876.412,7869,charts/2020-03-19_KR.svg
2020-03-19,2020-03-13,KR,South Korea,8020.527,7979,charts/2020-03-19_KR.svg
2020-03-19,2020-03-14,KR,South Korea,8140.727,8086,charts/2020-03-19_KR.svg
2020-03-19,2020-03-15,KR,South Korea,8240.683,8162,charts/2020-03-19_KR.svg
2020-03-19,2020-03-16,KR,South Korea,8323.604,8236,charts/2020-03-19_KR.svg
2020-03-19,2020-03-17,KR,South Korea,8392.255,8320,charts/2020-03-19_KR.svg
2020-03-19,2020-03-18,KR,South Korea,8448.999,8413,charts/2020-03-19_KR.svg
2020-03-19,2020-03-19,KR,South Korea,8495.839,8565,charts/2020-03-19_KR.svg
2020-03-19,2020-03-20,KR,South Korea,8534.460,,charts/2020-03-19_KR.svg
2020-03-19,2020-03-21,KR,South Korea,8566.276,,charts/2020-03-19_KR.svg
2020-03-19,2020-03-22,KR,South Korea,8592.467,,charts/2020-03-19_KR.svg
2020-03-19,2020-02-26,KW,Kuwait,28.951,11,charts/2020-03-19_KW.svg
2020-03-19,2020-02-27,KW,Kuwait,31.619,26,charts/2020-03-19_KW.svg
2020-03-19,2020-02-28,KW,Kuwait,34.515,43,charts/2020-03-19_KW.svg
2020-03-19,2020-02-29,KW,Kuwait,37.655,45,charts/2020-03-19_KW.svg
2020-03-19,2020-03-01,KW,Kuwait,41.060,45,charts/2020-03-19_KW.svg
2020-03-19,2020-03-02,KW,Kuwait,44.748,46,charts/2020-03-19_KW.svg
2020-03-19,2020-03-03,KW,Kuwait,48.742,56,charts/2020-03-19_KW.svg
2020-03-19,2020-03-06,KW,Kuwait,53.064,58,charts/2020-03-19_KW.svg
2020-03-19,2020-03-08,KW,Kuwait,57.740,61,charts/2020-03-19_KW.svg
2020-03-19,2020-03-09,KW,Kuwait,62.795,64,charts/2020-03-19_KW.svg
2020-03-19,2020-03-10,KW,Kuwait,68.258,65,charts/2020-03-19_KW.svg
2020-03-19,2020-03-11,KW,Kuwait,74.158,69,charts/2020-03-19_KW.svg
2020-03-19,2020-03-12,KW,Kuwait,80.527,72,charts/2020-03-19_KW.svg
2020-03-19,2020-03-13,KW,Kuwait,87.399,80,charts/2020-03-19_KW.svg
2020-03-19,2020-03-14,KW,Kuwait,94.809,100,charts/2020-03-19_KW.svg
2020-03-19,2020-03-15,KW,Kuwait,102.797,104,charts/2020-03-19_KW.svg
2020-03-19,2020-03-16,KW,Kuwait,111.402,112,charts/2020-03-19_KW.svg
2020-03-19,2020-03-17,KW,Kuwait,120.669,123,charts/2020-03-19_KW.svg
2020-03-19,2020-03-18,KW,Kuwait,130.642,130,charts/2020-03-19_KW.svg
2020-03-19,2020-03-19,KW,Kuwait,141.370,142,charts/2020-03-19_KW.svg
2020-03-19,2020-03-20,KW,Kuwait,152.906,,charts/2020-03-19_KW.svg
2020-03-19,2020-03-21,KW,Kuwait,165.303,,charts/2020-03-19_KW.svg
2020-03-19,2020-03-22,KW,Kuwait,178.620,,charts/2020-03-19_KW.svg
2020-03-19,2020-03-03,LB,Lebanon,10.102,13,charts/2020-03-19_LB.svg
2020-03-19,2020-03-06,LB,Lebanon,15.208,16,charts/2020-03-19_LB.svg
2020-03-19,2020-03-07,LB,Lebanon,21.743,22,charts/2020-03-19_LB.svg
2020-03-19,2020-03-09,LB,Lebanon,29.713,32,charts/2020-03-19_LB.svg
2020-03-19,2020-03-10,LB,Lebanon,39.036,41,charts/2020-03-19_LB.svg
2020-03-19,2020-03-11,LB,Lebanon,49.547,41,charts/2020-03-19_LB.svg
2020-03-19,2020-03-12,LB,Lebanon,61.022,61,charts/2020-03-19_LB.svg
2020-03-19,2020-03-13,LB,Lebanon,73.205,66,charts/2020-03-19_LB.svg
2020-03-19,2020-03-15,LB,Lebanon,85.824,93,charts/2020-03-19_LB.svg
2020-03-19,2020-03-16,LB,Lebanon,98.618,99,charts/2020-03-19_LB.svg
2020-03-19,2020-03-17,LB,Lebanon,111.348,120,charts/2020-03-19_LB.svg
2020-03-19,2020-03-18,LB,Lebanon,123.809,120,charts/2020-03-19_LB.svg
2020-03-19,2020-03-19,LB,Lebanon,135.832,133,charts/2020-03-19_LB.svg
2020-03-19,2020-03-20,LB,Lebanon,147.290,,charts/2020-03-19_LB.svg
2020-03-19,2020-03-21,LB,Lebanon,158.089,,charts/2020-03-19_LB.svg
2020-03-19,2020-03-22,LB,Lebanon,168.171,,charts/2020-03-19_LB.svg
2020-03-19,2020-02-06,MY,Malaysia,0.048,12,charts/2020-03-19_MY.svg
2020-03-19,2020-02-07,MY,Malaysia,0.061,14,charts/2020-03-19_MY.svg
2020-03-19,2020-02-08,MY,Malaysia,0.078,15,charts/2020-03-19_MY.svg
2020-03-19,2020-02-09,MY,Malaysia,0.099,16,charts/2020-03-19_MY.svg
2020-03-19,2020-02-10,MY,Malaysia,0.125,18,charts/2020-03-19_MY.svg
2020-03-19,2020-02-11,MY,Malaysia,0.159,18,charts/2020-03-19_MY.svg
2020-03-19,2020-02-12,MY,Malaysia,0.202,18,charts/2020-03-19_MY.svg
2020-03-19,2020-02-13,MY,Malaysia,0.257,18,charts/2020-03-19_MY.svg
2020-03-19,2020-02-14,MY,Malaysia,0.327,19,charts/2020-03-19_MY.svg
2020-03-19,2020-02-15,MY,Malaysia,0.415,21,charts/2020-03-19_MY.svg
2020-03-19,2020-02-16,MY,Malaysia,0.527,22,charts/2020-03-19_MY.svg
2020-03-19,2020-02-17,MY,Malaysia,0.670,22,charts/2020-03-19_MY.svg
2020-03-19,2020-02-18,MY,Malaysia,0.851,22,charts/2020-03-19_MY.svg
2020-03-19,2020-02-19,MY,Malaysia,1.080,22,charts/2020-03-19_MY.svg
